"cityName","hospitalName","hospitalAddress"
"Nagpur","""Arogyam Superspeciality Hospital ""","""34, Sita Nagar, Somalwada, Wardha Road, Nagpur-25 Tel:- 0712-2294342/8237138000"""
"Nagpur","""Keshav Hospital (Unit of Laxmikeshav Research Center and Hospital Pvt Ltd)   ""","""117, Manewada Sq., RingRoad, Nagpur- 34.Tel No. (0712) 2701700,2701705, 2701715Fax No. 0712-2701707"""
"Nagpur","Mahatme Hospital Lvt. Ltd","16 Central Excise colony, Wardha Road, Nagpur 440015"
"Nagpur","Meditrina Institute of Medical Sciences","""278, Central Bazar Road, Ramdaspeth, Nagpur-4400100712-6669600info@meditrinainstitute.com"""
"Nagpur","Dr. K.G Despande Memorial Centre","218,North Bazar Road, Gokulpeth, Nagpur-440010. Tel No. 0712-2533777"
"Nagpur","Suretech Hospital  & Research Centre Ltd.","""13-A, Banerjee Marg, Dhantoli, Nagpur 400012  Tel:0712-6636800/ 6636801/ 6636802"""
"Nagpur","Cure It  Hospital Pvt Ltd","""Dighori Uddan Pul Square, Ring Road, Nagpur(E)- 440024.0712-6564102, 2707404admin@cureithospital.com"""
"Nagpur","Ortho Relief Hospital & Research Centre","""Opp Ramakrishna MainLibrary Enterance,Dhantoli Nagpur, 440012,Ph. 0712 2427799"""
"Nagpur","Janta Maternity Home & Hospital","""Jaripatka, Nagpur-4400140712-2633087, 2632859jantah@rediffmail.com"""
"Nagpur","Medicare Multispeciality Hospital","""2nd Floor, Gulmohar Complex, Chhindwara Road, Mankapur, Nagpur-4400080712-3271374medi_care_hospital@yahoo.com"""
"Nagpur"," Arneja Institute of Cardiology Pvt Ltd","Plot No 123, Behind Somalwar High School Ramdaspeth, Nagpur-10 Tel No. 0712 6661800"
"Nagpur","Sood Eye Hospital for Advance Eye Care Pvt Ltd","""Shreewardhan Complex, Panchsheel Sq, Wardha Road, Ramdaspeth, Nagpur-4400120712-2435535, 2459888, 9326992999ajsood1979@gmail.com"""
"Nagpur","""Radiance Hospital Pvt. Ltd. ""","""268, Central Avenue Road,Near Ambedkar Square,Wardhaman Nagar,Nagpur- 440008.0712- 2769898, 2779898 info@radiancehospital.co m"""
"Nagpur","Zenith Hospital","""Plot No. 141, ShivajiNagar, Behind KaranKothari Jewellers, Nagpur-440010.0712- 2248794/2248648 contactzenithhospital@gm ail.com"""
"Nagpur","Wockhardt Hospitals, Nagpur","1643, North Ambazari Road, Nagpur-440033. Tel No. 0712   6624135/6624100"
"Nagpur","Ganga Care  Hospital Ltd","3 Farmland Panchsheel Square, Nagpur, Maharashtra 440012"
"Nagpur","Sushrut Institute of Medical Science","Central Bazar Road, Ramdaspeth, Nagpur-440010. Phone:0712-2424062/2442426"
"Nagpur","Shat Ayu Critical Care, Polytrauma Centre & Multispeciality Hospital","""Wardha Road, Near Hitavada Press, Dhantoli, Nagpur-440012.0712-2463041/2447162 /2420742shatayuhospital@gmail.com"""
"Nagpur","Columbia Hospital & Research Centre","""3rd Floor, Hyatt Medicare, Dr. N.B, Khare Marg, Dhantoli, Nagpur-4400120712-2420005, 240050info@columbiahospital.info"""
"Nagpur","RNH Hospital","""Plot No. 40, Balraj Marg,Dhantoli, Nagpur-12.0712-2420044, 6993372,9822470478 rnhhospital@gmail.com"""
"Nagpur","Center Point Hospital & Medical Research Institute Pvt Ltd","""Medical Square, Nagpur-4400090712-6468101, 6468102-15cphngp@gmail.cominfo@centerpointhospial.in"""
"Nagpur","""Rashtrasant Tukdoji Regional Cancer Hospital & Research Centre, Nagpur ""","""Tukdoji Square, ManewadaRoad, Nagpur   440027.Ph. No. 0712   2744441,2748995Fax No. 0712-2753068Email:- admin@rstrch.com"""
"Nagpur","Vidarbha Institute of Medical Sciences (VIMS), Nagpur","""188, Mohan Nagar, L.I.C. Square, Nagpur, Pin-440001 vimstpa@gmail.com"""
"Nagpur","N.K.P. Salve Institute of Medical Sciences & Lata Mangeshkar Hospital ","""Digdoh Hills, Hingna Road, Nagpur-44001907104-665000, 306100, 236290, 236291, 232874Email:- nkpsims1@rediffmail.com"""
"Nagpur","ICON Hospital","K-12, Bharat Nagar, Amravati Road, Nagpur-440033 Contact No. 0712-2562222 Email :- iconhospitalnagpur@gmail.com"
"Nagpur","""Central India Institute of Hematology and Oncology (CIIHO) ""","14/2 Park Corner, BalrajMarg, Near LokmatSquare, Dhantoli, Nagpur-440012.Tel No. 2428972,2430038, 9822225767"
"Nagpur","""Apulki Vairagade Hospital ""","""150, Manewada CementRoad, opp. Durga mandir,Shirdi Nagar, Nagpur-440024.Tel No. 2705873, 2745780, 9860471690"""
"Nagpur","""Sengupta Hospital & Research Institute ""","""Ravinagar Square,Nagpur-440033Tel No. 2532697, 2536628"""
"Nagpur","""Kunal Hospital and Critical Care and Trauma Centre ""","""Koradi main Road,Mankapur, Nagpur-30.Tel No. 2591770/71/72"""
"Nagpur","""Ashwini kidney And Dialysis Centre Private Limited, ""","""301-B, Neeti Gaurav Complex, Central BazarRoad Ramdaspeth- 440010Phone:0712- 2448520/2420562"""
"Nagpur","Akshar Eye Hospital & Dental Clinic","""1st Floor,Bedi Towers, Dr. Ambedkar Road, Panchpaoli, Nagpur-440017.072-2644100/9405144251/7720038431akshareyehospital@rediffmail.com"""
"Nagpur","Hope Hospital","""Plot No. 02, Behind Go Gas Teka Naka, Kamptee Road, Nagpur"
"Nagpur","Evista Eye Care Centre","""Opp Dhantoli Park, Nagpur.0712-2459855, 2467415drsanjay@evistaeyecare.in"""
"NELLORE","DR AGARWAL EYE HOSPITAL","DO.NO:704,Muncipal ward,NVR CENTRAL,RAJAGOPALAPURAM,G.T.ROAD,DARGAMITTA,NELLORE-524003"
"NELLORE","APPLE DENTAL CARE"," D. No.16-4-140, 2nd Floor, Pabolu Plaza, behind Venkataramana Hotel, Pogathota, Nellore, Andhra Pradesh 524001"
"NELLORE","MEDICOVER HOSPITALS","NH-5,CHINTAREDDY PALEM X ROAD,NELLORE-524002"
"NELLORE","Anasuya institute of medical scinces","16-2-99,Dr P L Rao street,pogathota ,Nellore"
"Patna","Anupma Hospital Pvt Ltd","Anupma Hospital Pvt Ltd"
"Patna","MGM Hospital & Research Center Pvt Ltd","MGM Hospital & Research Center Pvt Ltd"
"Patna","SARVDRISHTI EYE HOSPITAL PVT LTD","DEEPAYAN, NEAR IC HONDA, RUKANPURA, BAILEY ROAD"
"Patna","Mahavir Cancer Hospital","Mahavir Cancer Hospital"
"Patna"," S S Hospital","S S Hospital"
"Patna","MAHAVIR AROGYA SANSTHAN","MAHAVIR AROGYA SANSTHAN"
"Patna","ORO Dental Speciality Clinic","ORO Dental Speciality Clinic"
"Patna","JEEVAK HEART HOSPITAL AND RESEARCH INSTITUTE PRIVATE LIMITED","JEEVAK HEART HOSPITAL AND RESEARCH INSTITUTE PRIVATE LIMITED"
"Patna","PALIKA VINAYAK HOSPITAL","NEAR BAHADURPUR FLYOVER, KARBAGH MAIN ROAD, PATNA"
"Patna","Ruban Emergency Hospital (A Unit of Basudeo Health Foundation Pvt Ltd)","Ruban Emergency Hospital (A Unit of Basudeo Health Foundation Pvt Ltd)"
"Patna","ASG Hospital Pvt Ltd","N.A"
"Patna","Sahyog Hospital","Sahyog Hospital"
"Patna","Aastha Lok Hospital Pvt Ltd","Aastha Lok Hospital Pvt Ltd"
"Patna","Ford Hospital & Research Center Pvt Ltd","Ford Hospital & Research Center Pvt Ltd"
"Patna","Sri Sai Hospital (A Unit of Akhilesh Kumar Singh Hospital Pvt Ltd)","Sri Sai Hospital (A Unit of Akhilesh Kumar Singh Hospital Pvt Ltd)"
"Patna","Oxygen Trauma & Multispeciality Hospital","Oxygen Trauma & Multispeciality Hospital"
"Patna","R N Superspeciality Hospital & Research Center Pvt Ltd","R N Superspeciality Hospital & Research Center Pvt Ltd"
"Patna","Medica Magadh Hospital","Medica Magadh Hospital"
"Patna","Sri Sai Lions Netralaya","Sri Sai Lions Netralaya"
"Patna","A B Eye Institute","A B Eye Institute"
"Patna","Patna Demo Hospital","Patna Demo Hospital"
"Patna","SHEKHAR EYE CARE & LASER CENTRE","KESHRI NAGAR ROAD NO 1, NALAPAR, NEAR SHAKUNTALA MARKET, PATNA-800024"
"Patna","CITY DENTAL CENTRE","CITY DENTAL CENTRE"
"Patna","PARAS HMRI HOSPITAL","N.A"
"Patna","Divya Dristi Eye Center","Divya Dristi Eye Center"
"Patna","BANKA EYE HOSPITAL AND DENTAL CARE","OPPOSITE LOYOLA SCHOOL, KURJI, PATNA"
"Patna","RAMA DENTAL","9, NEHRU NAGAR, NEAR GOSAI TOLA, OPPOSITE WATER TANK, PATLIPUTRA, PATNA-800013"
"Patna","Advanced Neuro Diagnostic Center","Advanced Neuro Diagnostic Center"
"Patna","Chanakya Hospital","Chanakya Hospital"
"Patna","HI-TECH EMERGENCY HOSPITAL","N.A"
"Patna","BUDDHA CANCER CENTRE PVT LTD","NAHAR ROAD, LEFT TO NAHAR CHOWK, RUPASPUR, BAILEY ROAD, PATNA"
"Patna","CURIS HOSPITAL","R K PURAM MORE, DANAPUR KHAGAUL ROAD, PATNA- 801503"
"Patna","VEDANTA CENTER FOR OPTHALMIC SCIENCES","2ND FLOOR, LEGEND PLAZA, NEAR PASSPORT OFFICE, ASHIYANA DIGHA ROAD,PATNA-800014"
"Patna","Rajeshwar Hospital","Rajeshwar Hospital"
"Patna","HEART HOSPITAL LIMITED","HEART HOSPITAL LIMITED"
"PONDICHERRY","DR.AGARWALS HEALTH CARE LTD.","N.S.J. Avenue, No. 601,Kamaraj Salai, NearRajiv Gandhi Square,Pondicherry-605 005."
"PONDICHERRY","Jyothi Eye CareCentre","No 152&154 CalveSubraya Chetty Street,Puducherry-605001 "
"PONDICHERRY","Pondicherry Institute of Medical Sciences","GanapathichettikullamKalapet,Puducherry -605014"
"PONDICHERRY","Sri Manakula Vinayagar College and Hospital","Kalitheerthalkuppam,Madagadipet,Puducherry   605107."
"PONDICHERRY","Aravind Eye Hospial","Cuddalore Main RoadThavalakuppam,Puducherry -605007 "
"Prayagraj","RAJ NURSING HOME","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","J.K. HOSPITAL DENTAL CARE CENTRE","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","GURU KRIPA JAGRATI HOSPITAL & RESEARCH CENTRE","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","M.G.M HOSPITAL AND RESEARCH CENTRE","116, PIPAL GAON JHALWA, ALLAHABAD"
"Prayagraj","SHIVAM AKSHAYVAT MULTISCPECIALITY HOSPITAL & TRAUMA CENTRE","NEAR UDYOG NAGAR GROUND, ADA ROAD, NAINI, ALLAHABAD"
"Prayagraj","HOSPITAL AKSHAYVAT","HIG 110/111, ADA COLONY, NAINI, ALLAHABAD, UTTAR PRADESH"
"Prayagraj","SAKET NURSING HOME PVT. LTD","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","PLANET DENTAL CLINIC","SHOP NO. 8,9 MG MARG CIVIL LINES, ALLAHABAD, UTTAR PRADESH"
"Prayagraj","VATSALYA MATERNITY & SURGICAL CENTRE","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","JEEVAN JYOTI HOSPITAL","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","DIVIN TOUCH DENTAL HEALTH CLINIC","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","JAIN HOSPITAL"," 61, LOWTHER ROAD, ALLAHABAD, UTTAR PRADESH"
"Prayagraj","AMAN HOSPITAL","24/30/5, AMAN COLONY, DHOBI GHAT, THORNHILL ROAD, CIVIL LINES, PRAYAGRAJ"
"Prayagraj","YASH HOSPITAL ELGIN ROAD,","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","VINEETA HOSPITAL PHAPHAMAU","10-3A, BYPASS ROAD, PHAPHAMAU, ALLAHABAD"
"Prayagraj","ASHA HOSPITAL MUIR ROAD","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","EYE CLINIC KP KAKKAR ROAD","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","ANKUR HOSPITAL","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","SRIJAN VATSALYA HOSPITAL PVT. LTD.","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","SHAKUNTALA HOSPITAL TASKANT MARG","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","PARVATI HOSPITAL  JLN ROAD","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","PRACHI HOSPITAL PVT. LTD, SHANTIPURAM","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","BRIJRANI MEMORAL HOSPITAL PRAYAGRAJ","31/13-C HARWARA, G.T. ROAD, DHOOMANGANJ, PRAYAGRAJ"
"Prayagraj","DWARKA HOSPITAL K P  KAKKAR ROAD","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","YASHLOK HOSPITAL & RESEARCH CENTRE","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","HEARTLINE CARDIAC CARE CENTRE ELGIN ROAD","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","GLOBAL HOSPITAL & EYECARE CENTRE","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","KAMLA NEHRU MEMORIAL HOSPITAL","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","ASHUTOSH HOSPITAL, HASHIMPUR ROAD,","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","MARUTI DENTAL CLINIC ELGIN ROAD ","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","MAA SHARDA HOSPITAL","84/70, NEW BAIRAHNA, ALLAHABAD"
"Prayagraj","NARAYAN SWAROOP HOSPITAL","40A, MUNDERA MANDI,ALLAHABAD,UTTAR PRADESH"
"Prayagraj","SARSWATI HEART CARE & RESEARCH CENTRE (P). LTD.","EMPANELED WITH CGHS ALLAHABAD"
"Prayagraj","D R S HOSPITAL TRANSPORT NAGAR","EMPANELED WITH CGHS ALLAHABAD"
"Pune","ASG Hospital Pvt. Ltd.","Ground Floor, Cello Platina FC Road, Shivaji Nagar, Pune City,Pune-411005"
"Pune","Brahmchaitanya Superspeciality Hospitl Private Limited","Bhoir Colony, In front of Tata Motors, Chinchwad, Pune-411032"
"Pune","Advance Dental Clinic","Flat-11, Twin Tower A Wing Sambukar Chowk Above Sapan Restaurant Wanowari, Pune-40"
"Pune","Jivanrekha Multispeciality Hospital","Sr. No. 28 Prabhu Complex, Opp. Republic School, Dehuroad, Pune-412107"
"Pune","Sai Annanya Eye And Heartcare Center","404, 405, 605, Fortuna Building, Shivar Chowk, Near Rainbow Plaza, Pimple Saudagar, Pune"
"Pune","Attharva Accident Hospital","Plot No. 153/154, CTS No. 3004/01, Near Nutan Engineering College, Talegaon, Dabhade, Pune-410507"
"Pune","Dr. Dudhabhate Netralaya & Retina Center","Kudale Patil Estate, Flate No. 09, S.No. 15/2/1A, First/Stilt Floor, Sinhgad Road, Manikbag, Pune-411051"
"Pune","SAI SHREE ORTHOPEDIC SUPERSPECIALITY & JOINT REPLACEMENT CENTER","251/252, Opp BSNL Telephone Exchange, Near DAV School, Aundh, Pune 411007"
"Pune","Dr. D.Y.Patil Medical College, Hospital and Research Centre","Sant Tukaram Nagar, Pimpri, Pune-411018"
"Pune","Dr. Agarwal's Healthcare Ltd.","Lotus Court, 127/1, Plot No. 07, ITI Road, Aundh, Pune-411007"
"Pune","SAHYADRI SUPER SPECIALITY HOSPITAL","SURVEY NO. 163 A/1A/26A, 163A/1A/21, BHOSALE GARDEN, PUNE-SOLAPUR ROAD, HADAPSAR, PUNE- 411028."
"Pune","Ojas Multispeciality Hospital","Sr. No.203/1, D.Y. Patil College Road, Near Bhondve Corner, Ravet , Pune- 412101, Maharashtra"
"Pune","Teethzz Dental Clinic","208, Sterling Center, Above Barista Cafe, Opp. Hotel Aurora Towers, M.G. Road, Camp, Pune-411001"
"Pune","Shusrut Medical Care Society Hardikar Hospital","1160/61,University Road, Shivajinagar, Pune-411 005"
"Pune","Lokmanya Hospital Pradhikaran","Sector24, PCNTDA, Tilak Road, Pradhikaran, Nigdi, Pune-44"
"Pune","Ameya Netralaya","2nd Floor, Sant Bhoomi Co-op Society, Behind Nigdi Bus Stop, Pune-44"
"Pune","N.M. Wadia Institute of Cardiology","32, Sasson Road, Pune-01"
"Pune","Om Hospital","Sy No. 201/5Alandi Road, Hutatma Chowk, Bhosari, Pune -411039"
"Pune","SHENDKAR HEALTHCARE AND HOPITALITY SERVICES PVT LTD. GLOBAL HOSPITAL AND RESEARCH INSTITUTE","577 / 2, Off SinhagadRoad,Near DattawadiPolice Chowky, Dattawadi, Pune 411030"
"Pune","SHASHWAT HOSPITAL (AUNDH","Sy. No. 251/1 Opp: Dav School New Building,Near Aundh TelephoneExchange,Baner, Pune-411007"
"Pune","SHARADA CLINIC","408/1, Near Ekbote Colony, Ghorpadi Peth, Shankarseth Road, Swargate Pune-411042"
"Pune","Sancheti Institute of Joint Replacement","11/2B, Thube Park, Shivajinagar, Pune-411005"
"Pune","WAGH EYE CLINIC","1192/246, Mugut Apt.Ghole Road, Shivaji Nagar, Pune 411005"
"Pune","Pioneer Hospital","349-351, DIAMOND COMMERCIAL COMPLEX, SOMATANE PHATA; TAL. MAVAL; PUNE-410506"
"Pune","SHASHWAT HEALTH SERVICES PVT. LTD","22, Happy Clony, KothrudKothrud Pune-411038"
"Pune","NATIONAL INSTITUTE OF OPHTHALMOLOGY","1187/30, Off Ghole Road, Near Mahatama Phule Museum, Shivaji NagarPune, Maharashtra 411005"
"Pune","Aditya Birla Memorial Hospital","Aditya Birla Hospital Marg, Thergaon, Pimpri-Chinchwad, Pune-411033."
"Pune","Jehangir Hospital","32, Sassoon Road, Opp-Ladkatwadi, Near Pune Railway Station, Pune-411001."
"Pune","Shivam Multi-Speciality And Accident Care Hospital","Opp. Manali Resort, Pune-Solapur Highway, Near Loni-Kalbhor Toll Naka, Fursungi, Pune-412308"
"Pune","VINOD MEMORIAL MULTISPECIALITY HOSPITAL","CTS No. 285, Survey No. 113, Alandi Rd, Vishrantwadi, Pune-411015"
"Pune","SANJEEVANI HOSPITAL","N D A Road, Uttam Nagar, Pune-411023"
"Pune","SAINATH HOSPITAL","Sant Nagar, Sector 4Pune- Nasik Highway, Moshi Pradhikaran, Moshi Pune-412105"
"Pune","SANJEEVAN HOSPITAL, MANAGED BY SHASHWAT MULTISPECIALITY HOSPITALS, INDIA PVT. LTD","23, Off Karve Road, Erandwane, Pune, Maharashtra 411004"
"Pune","Ranka Hospital","Plot No 157/ 5, Opp:CPWD OfficeMukund Nagar, Pune-411037"
"Pune","Deshpande Eye Hospital & Laser Center","Left Bhosari Colony, Paud Road, Kothrud Depot, Pune-411038"
"Pune","Fortunes Sparsh Healthcare Pvt. Ltd. (Sparsh Hospital)","S.R. No. 353, Emerald Building, Parandwadi Road, Somatane Phata, Tal.- Maval, Pune, Maharashtra- 410506."
"Pune","PBMA'S HV Desai Eye Hospital","93, Katraj-Hadapsar Bypass Rd, Tarawade Vasti, Mohammed Wadi, "
"Pune","RAO NURSING HOME","Survey. No. : 691A/1A-1, CTS No. 1897-B, Pune-Satara Road, Bibwewadi, Pune-411037"
"Pune","Star Hospital	","Old Pune-Mum Highway, Opp. Force Motors, Next to Hotel Kundan Palace, Akurdi, Pune-411035."
"Pune","PAWANA HOSPITAL","Somatane Phata,Tal-Maval, Dist. Pune- 410506"
"Pune","GRANT MEDICAL FOUNDATION,RUBY HALL CLINIC","40, Sassoon Road, Pune, Maharashtra 411001"
"Pune","Sevadham Hospital","Samsan Nagar, Telegaon Dabhade (station), Tal-Maval, Dist- Pune-410507"
"Pune","Max Neuro Hospital Pvt. Ltd.	","412/02, Opp. Alfa Laval, Mum-Pune Highway, Kasarwadi, Pune-411034."
"Pune","Mahaveer Super Speciality Eye Hospital & Laser Centre","212, 2nd Floor, East Wing, Aurora Towers, M.G. Road, Camp, Pune-411001"
"Pune","Dr. Bansal Hospital","Mumbai-Pune Road Dehu Road Dehu Road, Opposite Bank Of India, Dehu Road, Pune,"
"Pune","Rajveer Health Services Pvt.Ltd. Phoenix Hospital","Near Victoria-03 Hotel, Opp. Rhythm Society, Kalewadi Phata, Thergaon, Pune- 411033."
"Pune","Dr. Jadhav Eye Foundation","Jadhav House, Bombay Sappers Colony, Near Kharadi Water Tank, Behind Mellow Petrol Pump, Nagar Road, Pune-14"
"Pune","National Institute of Ophthalmology","376 Sind Society, Bremen Square, Ganeshkhind Road, Aundh, Pune-411007."
"Pune","Deendayal Memorial Hospital","926, F.C. Road, Shivaji Nagar, Pune-411004"
"Pune","Kotbagi Hospital Pvt. Ltd.","163, DP Road, Aundh, Pune, Maharashtra 411007"
"Pune","Aadhar Multispeciality Hospital-ICU","opp. Bank of India, Mumbai Pune Old Highway, Dehu Road, Pune"
"Pune","Dr. Parbatanis Eye Clinic & Advanced Laser Centre","4th Floor, Sidharth Mansion Shree Hospital, Opp. Agakahan Palace, Shastrinagar Chowk, Pune-06"
"Pune","Imax Multispeciality Hospital","Pune-Nagar Road, Sant Tukaram Nagar, Opp. Kesnand Phata, Wagholi, Pune-412207"
"Pune","Kabre Orthopaedic Spine & Dental Centre","4/1, D.II Block TELCO Road, Near KBS Pumps, MIDC-Chinchwad, Pune-411019"
"Pune","Dada Laser Eye Institute","202, Gulmohar Apt. East Street, Camp Pune-411001."
"Pune","Kohakade Hospital","Samrat Ashok Rd, Chandan Nagar Pune, Maharashtra411014"
"Pune","Krishna Hospital","Anjanwel, Plot 2, PrashantSociety, Paud Road, Pune-411038"
"Pune","Lokmanya Hospital Chinchwad","314/B, Telco Road, Chinchwad Station, Pune-33"
"Pune","Makan Hospital","GANGA NAGAR, SANGVI, PUNE 411 027"
"Pune","Noble Hospital","153, Magarpatta City Road, Hadapsar,Pune, Maharashtra 411013"
"Pune","SMARAN ADVANCE DENTAL CLINIC","SHOP NO. 06, DEEP RACHNA COMPLEX, PUNE- NASHIK HIGHWAY, MOSHI-412105."
"Pune","GUNJKAR MULTI-SPECIALITY HOSPITAL	","PLOT NO. 315, SEC- 18, SPINE ROAD, SHIVTEJ NAGAR, CHIKHALI, PUNE-411019."
"Pune","Om clinic-Eye Care","30. Lakshmi Classic, Prateek Nagar Chowk, Alandi Road, Vishrantwadi, Pune-15"
"Pune","Bharati Hospital & Research Center","Katraj-DhankawadiPune-Satara Road, Pune-411043"
"Pune","Jeevanjyoti Hospital","Mhaske Complex, Opp. Shivratna Hotel, Kalwadi Phata, Pune-411017"
"RAIPUR","ASG Eye Hospital Pvt. Ltd.","2nd & 3rd Floor, Madan complex, Shakti Nagar, Shankar Nagar, Raipur (C.G.)- 492001"
"RAIPUR","We Care Super Specialty Hospital ( A Unit of synergy Health tech)","GTB Plaza, Beside Airtel Office, Ring Road No. 1, Telibandha Raipur-492001 (C.G.) wecarehospitals@gmail.com "
"RAIPUR","Kanwar Nursing Home","T. V. Tower Road, Anupam Nagar, Raipur (C. G.)-492001"
"RAIPUR","Shree Retina Care ","""HIG-28, Main Road, Shankar Nagar, Raipur (C.G.)- 492007Email   shreeretinacare@gmail.com 0771-4903429, 7898083460"""
"RAIPUR","Shri Ganesh Vinayak Eye Hospital","""Pachpedi Naka, New Dhamtari Road, Lalpur, Opp. Colors Mall, Raipur (C.G.)- 492001Tel:- 0771-4077741/42/43"""
"RAIPUR","Mittal Institute of Medical Science","""In front of Holycross Kapa School, Lodhipara Chowk, Raipur (C.G.)-492001Email   mims.raipura@gmail.com 0771-4014442, 4094443 """
"Ranchi","Matri Prerna Eye Hospital","Industrial Area, Kokar, Ranchi 834001"
"Ranchi","Happy Tooth Multispeciality Dental Clinic","Choubey Bhawan, Opp. Loreto Convent, A G Road,Doranda, Ranchi 834002"
"Ranchi","Asian Dwarkadas Jalan Super Speciality Hospital","Bertand, Near City Centre, Dhanbad-826001"
"Ranchi","Hill View Hospital & Research Centre","Hill View Road, Bariatu, Ranchi 834009"
"Ranchi","RAJ HOSPITALS","Main Road, Ranchi-834001"
"Ranchi","Shree Jagannath Hospital & Research Centre, Ranchi","Near Machhli Ghar, Opp. Raj Bhawan,Booty Road, Ranchi-834001"
"Ranchi","Contacare Eye Hospital","P. P. Compound, Main Road, Ranchi 834002"
"Ranchi","Asarfi Hospital","Baramuri,Bishunpur Polytechnic,Dhanbad 828130"
"Ranchi","Kashyap Memorial Eye Hospital","Purulia Road, Ranchi 834001"
"Ranchi","Happy Tooth Dental Care & Diagnostic Centre","Ishwar Enclave, P P Compound, Main Road, Ranchi 834002"
"Ranchi","Maa Ram Pyari Hospital Research Centre","Yadav Bhawan, Karamtoli, Ranchi 834001"
"Ranchi","Shreshtha Netra Chikitsalaya Pvt Ltd","Krishna Mall, Ground Floor, Ashok Nagar, Argora, Ranchi 834002"
"SAHARANPUR","Eye-Q Vision Private Limited","Hakikat Nagar Mod, Sadar Thana Road, Saharanpur   247001.Mob. No. 9999244049, 7824872100"
"Shillong","Bansara Eye Care Centre ","Lady Veronica Lane, Laitumkhrah, Shillong- 793003, Meghalaya "
"Shillong","WOODLAND HOSPITAL","DHANKHETI,EAST KHASI HILLS, SHILLONG-793003"
"SILIGURI","KOSMODEN Dental Clinic","Plot No. 412 (R.S) & 566 (I.R) N.C. Complex, Opp. Narsingha School, Shiv Mandir, Matigarha, Siliguri   734 011"
"SILIGURI","ASG Hospital Pvt. Ltd","Pranami Mandir Rd, Opp. Kejriwal Stone & Kidney Clinic, Ward 40, Haidar Para, Siliguri, West Bengal 734001"
"SILIGURI","DESUN Hospital Siliguri ","North Bengal, Medical College Road, Kawakhali Township, P.O -Sushrutnagar, PS-Matigara, Siliguri, Dist-Darjeeling, West Bengal-734012 "
"TRICHY","ANY EMPANELLED HOSPITAL","N.A"
"VADODARA","Rhythm Heart Institute (A unit of Synergy Life Care Pvt. Ltd.)","Nr. Siddarth Bunglows, Sama-Savali Road, Vadodara-390022MOB. NO.   8511147068, EMAIL ID-mkt@rhythmheart.com"
"VADODARA","BARODA HEART INSTITUTE & RESEARCH CENTRE (A DIVISIONOF SHRI RAM KRUPA MEDICARE PVT.LTD)","44, Haribhaakti Colony,Old Padra Road, Vadodara 390007"
"VADODARA","EYE-Q VISION PRIVATE LIMITED","2nd floor, silver bell complex, opp. mgvcl office, fatehgunj (main road), vadodara, gujarat-390002.1.Sushant Rai(Mob.9999244049)/Email-sushant.rai@eyeqindia.com    2.Sachin Jadav(Mob. 6356225008)/Email-sachin.jadav@eyeqindia.com. "
"VADODARA","HCG Cancer Centre (A Unit Of HCG Oncology LLP)","30 METER ROAD, OPP. SATSANG PARTY PLOT, SUNPHARMA ROAD, VADODARA, GUJARAT-390023"
"VADODARA","I CARE HOSPITAL& PHACO CENTRE","ABOVE PARAMOUNT CT SCAN CENTRE, NR NATUBHAI CIRCLE, GOTRI-RACE COURSE ROAD, BARODA.390007"
"VADODARA","New Vision Laser Centres (Rajkot) Pvt. Ltd.","Atlantis K10 Tower A 101 Opp. Honest Restaurant SaraBhai Compound Genda Circle, Vadodara Gujarat   390023,Telephone:- 011-42504250"
"VARANASI","ASG Hospital Pvt. Ltd.","Ground Floor, Corporate Plaza, Gopal Vihar Colony, Mahmoorganj, Varanasi"
"VARANASI","Popular Medicare Ltd"," N 10/62, A-2, DLW Road, Kakarmatta, Varanasi"
"VARANASI","Ganga Sewa Sadan Hospital","Chandpur Chauraha, Chandpur industrial area, Manduadih, Chandpur, Varanasi-221106."
"VARANASI","Hari Bandhu Hospital Pvt. Ltd.","Paigamberpur, Ashok Vihar Road, Panchcroshi Churaha, Varanasi"
"VARANASI","Mahashweta Hospital Pvt. Ltd","5-10/6A-3-A-P, MA Road, Opp District Jail, Chaukaghat, Varanasi"
